air_carrier_id_pk,airport_code,name,city,country
3672,MXF,Maxwell AFB,Montgomery,United States
3673,MXG,Marlboro Airport,Marlboro,United States
3674,MXH,Moro Airport,Moro,Papua New Guinea
3675,MXJ,Minna Airport,Minna,Nigeria
3676,MXL,General Rodolfo Sanchez Taboada International,Mexicali,Mexico
3677,MXP,Malpensa,Milan,Italy
3678,MXS,Maota Airport,Maota,Samoa
3679,MXT,Maintirano Airport,Maintirano,Madagascar
3680,MXX,Mora Airport,Mora,Sweden
3681,MXY,McCarthy Airport,McCarthy,United States
3682,MYA,Moruya Airport,Moruya,Australia
3683,MYB,Mayumba Airport,Mayumba,Gabon
3684,MYC,Maracay Airport,Maracay,Venezuela
3685,MYD,Malindi Airport,Malindi,Kenya
3686,MYE,Miyake Jima Airport,Miyake Jima,Japan
3687,MYF,Montgomery Gibbs Executive,San Diego,United States
3688,MYG,Mayaguana Airport,Mayaguana,The Bahamas
3689,MYH,Cliff Dwellers,Marble Canyon,United States
3690,MYJ,Matsuyama Airport,Matsuyama,Japan
3691,MYK,May Creek Airport,May Creek,United States
3692,MYL,McCall Municipal,McCall,United States
3693,MYP,Mary Airport,Mary,Turkmenistan
3694,MYR,Myrtle Beach International,Myrtle Beach,United States
3695,MYT,Myitkyina Airport,Myitkyina,Burma
3696,MYU,Mekoryuk Airport,Mekoryuk,United States
3697,MYV,Yuba County,Marysville,United States
3698,MYW,Mtwara Airport,Mtwara,Tanzania
3699,MYY,Miri Airport,Miri,Malaysia
3700,MZB,Mocimboa Da Praia Airport,Mocimboa Da Praia,Mozambique
3701,MZG,Ma Kung AB,Makung,Taiwan
3702,MZI,Ambodedjo,Mopti,Mali
3703,MZJ,Pinal Airpark,Marana,United States
3704,MZK,Marakei Airport,Marakei,Kiribati
3705,MZL,La Nubia,Manizales,Colombia
3706,MZM,Metz-Nancy Metz-Frescaty,Metz,France
3707,MZN,Minj Airport,Minj,Papua New Guinea
3708,MZO,Sierra Maestra International,Manzanillo,Cuba
3709,MZR,Mawlana Jalaluddin Muhammad Balkhi,Mazar-I-Sherif,Afghanistan
3710,MZT,General Rafael Buelna International,Mazatlan,Mexico
3711,MZZ,Marion Municipal,Marion,United States
3712,N1C,Cherry Point MCAS,Cherry Point,United States
3713,N1E,Dirkou,Dirkau,Niger
3714,N1Y,Canandaigua Airport,Canandaigua,United States
3715,N2C,Charlotte Monroe Executive,Monroe,United States
3716,N2Y,Finger Lakes Regional,Seneca Falls,United States
3717,N3C,Macon County,Franklin,United States
3718,N3Y,Ticonderoga Municipal,Ticonderoga,United States
3719,N47,Pottstown Municipal,Pottstown,United States
3720,N4C,Raleigh Exec Jetport at Sanford Lee County,Sanford,United States
3721,N4Y,Southampton Heliport,Southampton,United States
3722,N5C,Columbus County Municipal,Whiteville,United States
